3154	CSE-506	-86	1429769173367	cse305
3153	CSE-214	-85	1429769173356	cse305
3152	CSE-104	-84	1429769173352	cse305
3151	CSE-503	-84	1429769173342	cse305
3150	CSE-107	-72	1429769173338	cse305
3149	CSE-204	-85	1429769173334	cse305
3148	CSE-205	-60	1429769173331	cse305
3147	CSE-204	-83	1429769233990	cse303
3146	CSE-B03	-72	1429769173324	cse305
3145	CSE-506	-92	1429769233988	cse303
3144	CSE-303	-66	1429769173316	cse305
3143	CSE-104	-88	1429769233985	cse303
3142	CSE-107	-84	1429769233983	cse303
3141	CSE-304	-29	1429769173313	cse305
3140	CSE-503	-74	1429769233981	cse303
3139	CSE-205	-78	1429769233978	cse303
3138	CSE-506	-86	1429769157678	cse305
3137	CSE-B03	-66	1429769233968	cse303
3136	CSE-515	-90	1429769157676	cse305
3135	CSE-303	-69	1429769233966	cse303
3134	CSE-214	-85	1429769157673	cse305
3133	CSE-304	-50	1429769233963	cse303
3132	CSE-104	-90	1429769157671	cse305
3131	CSE-503	-76	1429769157664	cse305
3130	CSE-107	-69	1429769157661	cse305
3129	CSE-204	-87	1429769157658	cse305
3128	CSE-205	-69	1429769157655	cse305
3127	CSE-B03	-76	1429769157652	cse305
3126	CSE-303	-68	1429769157643	cse305
3125	CSE-304	-37	1429769157639	cse305
3124	CSE-515	-90	1429769142060	cse305
3123	CSE-214	-88	1429769142057	cse305
3122	CSE-104	-86	1429769142054	cse305
3121	CSE-503	-80	1429769142051	cse305
3120	CSE-107	-80	1429769142044	cse305
3119	CSE-204	-81	1429769142040	cse305
3118	CSE-205	-68	1429769142024	cse305
3117	CSE-B03	-60	1429769142021	cse305
3116	CSE-303	-71	1429769142016	cse305
3115	CSE-304	-37	1429769142008	cse305
3114	CSE-214	-88	1429769126461	cse305
3113	CSE-104	-89	1429769126458	cse305
3112	CSE-204	-84	1429769174068	cse303
3111	CSE-503	-80	1429769126455	cse305
3110	CSE-214	-93	1429769174066	cse303
3109	CSE-107	-72	1429769126452	cse305
